medicine,company,img_url
トリクロルメチアジド錠2mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2132003F1443/2132003F1443_000.jpg
シルニジピン錠20mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149037F3051/2149037F3051_000.jpg
リセドロン酸ナトリウム錠17.5mg「ケミファ」［骨ページェット病］,日本ケミファ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999019F2243/3999019F2243_004.jpg
ネオフィリン原末,エーザイ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2115001X1104/2115001X1104_003.jpg
ネオフィリン錠100mg,エーザイ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2115002F1057/2115002F1057_002.jpg
ギリアデル脳内留置用剤7.7mg,エーザイ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4219700X1020/4219700X1020_000.jpg
フィコンパ錠2mg,エーザイ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1139014F1022/1139014F1022_002.jpg
フィコンパ錠4mg,エーザイ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1139014F2029/1139014F2029_002.jpg
アラノンジー静注用250mg,ノバルティスファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4229402A1028/4229402A1028_003.jpg
フィコンパ細粒1%,エーザイ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1139014C1026/1139014C1026_003.jpg
ランソプラゾールカプセル15mg「アメル」［消化器用剤］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329023M1070/2329023M1070_004.jpg
ランソプラゾールカプセル30mg「アメル」［消化器用剤］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329023M2077/2329023M2077_004.jpg
ランソプラゾールカプセル15mg「アメル」［ヘリコバクター・ピロリ除菌］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329023M1070/2329023M1070_004.jpg
ランソプラゾールカプセル30mg「アメル」［ヘリコバクター・ピロリ除菌］,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329023M2077/2329023M2077_004.jpg
スベニールディスポ関節注25mg,中外製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999408G1255/3999408G1255_006.jpg
塩酸プロピベリン錠10mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590007F1080/2590007F1080_004.jpg
塩酸プロピベリン錠20mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590007F2060/2590007F2060_004.jpg
オロパタジン塩酸塩錠2.5mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490025F1066/4490025F1066_004.jpg
メロキシカム錠5mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1149035F1110/1149035F1110_006.jpg
メロキシカム錠10mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1149035F2116/1149035F2116_006.jpg
ニセルゴリン錠5mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2190021F1470/2190021F1470_000.jpg
アロプリノール錠50mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3943001F2086/3943001F2086_006.jpg
アロプリノール錠100mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3943001F1322/3943001F1322_006.jpg
エパルレスタット錠50mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999013F1100/3999013F1100_008.jpg
フルコナゾールカプセル100mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6290002M2115/6290002M2115_004.jpg
ミドドリン塩酸塩錠2mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2160002F1087/2160002F1087_006.jpg
オロパタジン塩酸塩錠5mg「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490025F2062/4490025F2062_004.jpg
アレンドロン酸錠5mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999018F1110/3999018F1110_010.jpg
グリメピリド錠0.5mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F3120/3961008F3120_006.jpg
グリメピリド錠1mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F1144/3961008F1144_006.jpg
グリメピリド錠3mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3961008F2140/3961008F2140_006.jpg
サルポグレラート塩酸塩錠50mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3399006F1158/3399006F1158_006.jpg
サルポグレラート塩酸塩錠100mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3399006F2154/3399006F2154_010.jpg
モサプリドクエン酸塩錠2.5mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2399010F1168/2399010F1168_008.jpg
モサプリドクエン酸塩錠5mg「アメル」,共和薬品工業株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2399010F2164/2399010F2164_008.jpg
アムバロ配合錠「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149114F1064/2149114F1064_004.jpg
ランソプラゾールOD錠15mg「武田テバ」［ヘリコバクター・ピロリ除菌］,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329023F1144/2329023F1144_000.jpg
ランソプラゾールOD錠15mg「武田テバ」［消化器用剤］,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329023F1144/2329023F1144_000.jpg
ランソプラゾールOD錠30mg「武田テバ」［ヘリコバクター・ピロリ除菌］,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329023F2140/2329023F2140_000.jpg
ランソプラゾールOD錠30mg「武田テバ」［消化器用剤］,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329023F2140/2329023F2140_000.jpg
ミノドロン酸錠50mg「YD」,日本ケミファ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999026F2057/3999026F2057_000.jpg
ボグリボース錠0.2mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969004F1330/3969004F1330_000.jpg
ボグリボース錠0.3mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969004F2337/3969004F2337_000.jpg
ボグリボースOD錠0.2mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969004F3147/3969004F3147_000.jpg
ボグリボースOD錠0.3mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969004F4143/3969004F4143_000.jpg
ピオグリタゾン錠15mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969007F1326/3969007F1326_000.jpg
ピオグリタゾン錠30mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969007F2322/3969007F2322_000.jpg
デュタステリドカプセル0.5mgAV「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2499011M1108/2499011M1108_004.jpg
レボセチリジン塩酸塩錠5mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490028F1140/4490028F1140_001.jpg
プレガバリンOD錠25mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190017F1177/1190017F1177_000.jpg
プレガバリンOD錠50mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190017F4044/1190017F4044_000.jpg
プレガバリンOD錠75mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190017F2173/1190017F2173_000.jpg
プレガバリンOD錠150mg「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190017F3170/1190017F3170_000.jpg
ジルムロ配合錠LD「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149121F1072/2149121F1072_000.jpg
ジルムロ配合錠HD「武田テバ」,武田テバファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149121F2079/2149121F2079_000.jpg
エピナスチン塩酸塩錠10mg「CEO」,セオリア ファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490014F1319/4490014F1319_001.jpg
エピナスチン塩酸塩錠20mg「CEO」,セオリア ファーマ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490014F2358/4490014F2358_000.jpg
メチレンブルー静注50mg「第一三共」,第一三共株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3929412A1025/3929412A1025_000.jpg
オラビ錠口腔用50mg,久光製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6290704D1026/6290704D1026_004.jpg
レカルブリオ配合点滴静注用,ＭＳＤ株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6129500D1027/6129500D1027_000.jpg
セリンクロ錠10mg,大塚製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190025F1023/1190025F1023_000.jpg
タダラフィル錠2.5mgZA「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590016F1039/2590016F1039_000.jpg
タダラフィル錠5mgZA「JG」,日本ジェネリック株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2590016F2035/2590016F2035_000.jpg
コルヒチン錠0.5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3941001F1077/3941001F1077_004.jpg
ニューレプチル錠5mg,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1172005F1044/1172005F1044_013.jpg
ニューレプチル錠10mg,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1172005F2067/1172005F2067_013.jpg
ニューレプチル錠25mg,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1172005F3047/1172005F3047_012.jpg
ニューレプチル細粒10%,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1172005C1064/1172005C1064_003.jpg
ニューレプチル内服液1%,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1172005S1034/1172005S1034_004.jpg
ピレチア錠（5mg）,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4413002F1031/4413002F1031_007.jpg
ピレチア錠（25mg）,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4413002F2054/4413002F2054_015.jpg
ピレチア細粒10%,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4413002C1035/4413002C1035_003.jpg
リスペリドンOD錠0.5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038F7030/1179038F7030_004.jpg
クラリスロマイシンDS小児用10%「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149003R1062/6149003R1062_004.jpg
ミルラクト細粒50%,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2339004C1036/2339004C1036_008.jpg
ジセタミン錠25,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3122001F1027/3122001F1027_012.jpg
シーパラ注,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3179507A1020/3179507A1020_004.jpg
マルツエキス分包,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3272001X1062/3272001X1062_000.jpg
ダイアップ坐剤4,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1124701J1022/1124701J1022_011.jpg
ダイアップ坐剤6,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1124701J2029/1124701J2029_011.jpg
ダイアップ坐剤10,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1124701J3025/1124701J3025_010.jpg
ワコビタール坐剤15,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1125700J1025/1125700J1025_009.jpg
ワコビタール坐剤30,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1125700J3028/1125700J3028_010.jpg
ワコビタール坐剤50,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1125700J4032/1125700J4032_009.jpg
ワコビタール坐剤100,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1125700J5039/1125700J5039_008.jpg
ポララミン注5mg,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4419400A1023/4419400A1023_003.jpg
ポララミンドライシロップ0.2％,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4419002R1031/4419002R1031_000.jpg
ポララミン錠2mg,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4419002F1027/4419002F1027_009.jpg
ポララミン散1％,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4419002B1033/4419002B1033_003.jpg
シオゾール注10mg,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4420402A1031/4420402A1031_003.jpg
シオゾール注25mg,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4420402A2038/4420402A2038_003.jpg
レバミピド錠100mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2329021F1285/2329021F1285_004.jpg
ホスホマイシンNa静注用0.5g「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6135400F1124/6135400F1124_002.jpg
ゲンタシン軟膏0.1％,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2634710M1077/2634710M1077_006.jpg
ゲンタシンクリーム0.1％,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2634710N1030/2634710N1030_005.jpg
ゲンタシン注10,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6134407A1024/6134407A1024_005.jpg
トリヘキシフェニジル塩酸塩錠2mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1169001F1245/1169001F1245_004.jpg
リドカイン静注液2％「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1214401A5049/1214401A5049_001.jpg
クレマスチン錠1mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4419008F1504/4419008F1504_001.jpg
インドメタシンパップ70mg「ハラサワ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2649719S1363/2649719S1363_002.jpg
ゾルピデム酒石酸塩内用液10mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1129009S2020/1129009S2020_000.jpg
ゾルピデム酒石酸塩内用液5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1129009S1023/1129009S1023_002.jpg
ゾルピデム酒石酸塩錠10mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1129009F2269/1129009F2269_004.jpg
ゾルピデム酒石酸塩錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1129009F1262/1129009F1262_004.jpg
タクロリムス軟膏0.1%「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2699709M1060/2699709M1060_002.jpg
パロキセチン錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179041F3176/1179041F3176_004.jpg
パロキセチン錠10mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179041F1238/1179041F1238_004.jpg
パロキセチン錠20mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179041F2234/1179041F2234_004.jpg
ロサルタンK錠25mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149039F1090/2149039F1090_000.jpg
ロサルタンK錠50mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149039F2097/2149039F2097_000.jpg
ロサルタンK錠100mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149039F3085/2149039F3085_000.jpg
リスペリドン細粒1%「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038C1167/1179038C1167_003.jpg
リスペリドン錠1mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038F1163/1179038F1163_004.jpg
リスペリドン錠2mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038F2178/1179038F2178_004.jpg
リスペリドン錠3mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038F3107/1179038F3107_004.jpg
クラリスロマイシン錠200mg「タカタ」［一般感染症・非結核性抗酸菌症］,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149003F2135/6149003F2135_006.jpg
クラリスロマイシン錠200mg「タカタ」［ヘリコバクター・ピロリ感染症］,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149003F2135/6149003F2135_006.jpg
リスペリドンOD錠1mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038F5053/1179038F5053_004.jpg
リスペリドンOD錠2mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038F6050/1179038F6050_004.jpg
リスペリドンOD錠3mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038F8028/1179038F8028_004.jpg
カルボシステインDS50%「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2233002R2037/2233002R2037_004.jpg
リセドロン酸Na錠2.5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999019F1093/3999019F1093_004.jpg
アムロジピン錠2.5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171022F1312/2171022F1312_006.jpg
アムロジピン錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171022F2319/2171022F2319_006.jpg
アムロジピンOD錠2.5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171022F3200/2171022F3200_010.jpg
アムロジピンOD錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171022F4206/2171022F4206_010.jpg
クラリスロマイシン錠小児用50mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149003F1112/6149003F1112_008.jpg
プランルカストDS10%「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490017R1157/4490017R1157_005.jpg
レボフロキサシン点眼液0.5%「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1319742Q1179/1319742Q1179_003.jpg
ピオグリタゾン錠15mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969007F1164/3969007F1164_004.jpg
ピオグリタゾン錠30mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969007F2160/3969007F2160_004.jpg
ピオグリタゾンOD錠15mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969007F3078/3969007F3078_000.jpg
ピオグリタゾンOD錠30mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3969007F4074/3969007F4074_004.jpg
クエチアピン錠25mg「EE」,高田製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
クエチアピン錠50mg「EE」,高田製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
クエチアピン錠100mg「EE」,高田製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
クエチアピン錠200mg「EE」,高田製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
クエチアピン細粒50%「EE」,高田製薬株式会社,https://www.qlife.jp/meds/image/noimage.png
オロパタジン塩酸塩錠2.5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490025F1210/4490025F1210_004.jpg
オロパタジン塩酸塩錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490025F2216/4490025F2216_004.jpg
オロパタジン塩酸塩OD錠2.5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490025F3050/4490025F3050_004.jpg
オロパタジン塩酸塩OD錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490025F4057/4490025F4057_004.jpg
スマトリプタン錠50mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2160003F1111/2160003F1111_000.jpg
スマトリプタン内用液50mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2160003S1020/2160003S1020_000.jpg
マキサカルシトール軟膏25μg/g「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2691702M1060/2691702M1060_000.jpg
アムロジピン錠10mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171022F5199/2171022F5199_004.jpg
アムロジピンOD錠10mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2171022F6144/2171022F6144_004.jpg
セチリジン塩酸塩錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490020F1241/4490020F1241_008.jpg
セチリジン塩酸塩錠10mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490020F2248/4490020F2248_008.jpg
エバスチン錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490019F1125/4490019F1125_004.jpg
エバスチン錠10mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490019F2121/4490019F2121_004.jpg
エバスチンOD錠5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490019F3128/4490019F3128_004.jpg
エバスチンOD錠10mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490019F4124/4490019F4124_004.jpg
リスペリドン内用液1mg/mL「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038S1064/1179038S1064_012.jpg
リスペリドン内用液1mg/mL「タカタ」（0.5mL分包品）,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038S1064/1179038S1064_012.jpg
リスペリドン内用液1mg/mL「タカタ」（1mL分包品）,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038S1064/1179038S1064_012.jpg
リスペリドン内用液1mg/mL「タカタ」（2mL分包品）,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038S1064/1179038S1064_012.jpg
リスペリドン内用液1mg/mL「タカタ」（3mL分包品）,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1179038S1064/1179038S1064_012.jpg
シロスタゾールOD錠50mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3399002F3047/3399002F3047_012.jpg
シロスタゾールOD錠100mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3399002F4043/3399002F4043_010.jpg
エダラボン点滴静注30mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190401A1112/1190401A1112_000.jpg
エダラボン点滴静注30mgバッグ「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1190401G1050/1190401G1050_004.jpg
オザグレルNa点滴静注20mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999411H7030/3999411H7030_002.jpg
オザグレルNa点滴静注40mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999411H8036/3999411H8036_002.jpg
オザグレルNa点滴静注80mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999411H1031/3999411H1031_002.jpg
オザグレルNa点滴静注80mgバッグ「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/3999411G5066/3999411G5066_004.jpg
レボフロキサシン点眼液1.5%「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/1319742Q2116/1319742Q2116_002.jpg
ロキソプロフェンNaテープ50mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2649735S2164/2649735S2164_000.jpg
ロキソプロフェンNaテープ100mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2649735S3160/2649735S3160_002.jpg
ロキソプロフェンNaパップ100mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2649735S1095/2649735S1095_000.jpg
アジスロマイシン小児用細粒10％「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149004C1080/6149004C1080_000.jpg
アジスロマイシン小児用錠100mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149004F3020/6149004F3020_000.jpg
アジスロマイシン錠250mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/6149004F1141/6149004F1141_004.jpg
フェキソフェナジン塩酸塩錠30mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490023F2284/4490023F2284_000.jpg
フェキソフェナジン塩酸塩錠60mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490023F1288/4490023F1288_000.jpg
ピタバスタチンCa錠1mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2189016F1168/2189016F1168_000.jpg
ピタバスタチンCa錠2mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2189016F2164/2189016F2164_000.jpg
ピタバスタチンCa錠4mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2189016F3098/2189016F3098_000.jpg
ツロブテロール塩酸塩DS小児用0.1%「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2259002R1118/2259002R1118_002.jpg
ツロブテロールテープ0.5mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2259707S1195/2259707S1195_002.jpg
ツロブテロールテープ1mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2259707S2191/2259707S2191_002.jpg
ツロブテロールテープ2mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2259707S3198/2259707S3198_002.jpg
セチリジン塩酸塩DS1.25%「タカタ」（新処方）,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/4490020R1035/4490020R1035_007.jpg
ロサルヒド配合錠LD「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149110F1244/2149110F1244_000.jpg
バルサルタン錠20mg「タカタ」,高田製薬株式会社,https://www.qlife.jp/meds/img/packageinsert/basic/2149041F1241/2149041F1241_004.jpg
